Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude
Ground Super Heavy Battle Tank,media/icons/Armco Icons/SuperHVYTnk/SuperHVYTnk_se.png,,,,Dawn,,"<b>UNIT NAME</b>: Dawn</br><b>UNIT TYPE</b>: Super Heavy Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>AutoDave</b>: Butterfingers49 (super heavy T)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,49.894634,103.359375
Basic Infantry,media/icons/Armco Icons/inf/inf_s_green.png,,,,Spark,,"<b>UNIT NAME</b>: Spark</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Butterfingers49 (super heavy T)</b>: meeplomg</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,103.359375
Corvette,media/icons/Armco Icons/Corvette/cor_se_b.png,,,,Lonely,,"<b>UNIT NAME</b>: Lonely</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>meeplomg</b>: ElectroBoy11 (Lonely Heir)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,103.359375
Ground Main Battle Tank,media/icons/Armco Icons/MainTank/Main_Tnk_s_r.png,,,,Sentinel (Sentinal),,"<b>UNIT NAME</b>: Sentinel (Sentinal)</br><b>UNIT TYPE</b>: Main Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>ElectroBoy11 (Lonely Heir)</b>: paulmckay</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,95.800781
Bomber Squadron,media/icons/Armco Icons/Bomber/Bomber_sw.png,,,,Zeta,,"<b>UNIT NAME</b>: Zeta</br><b>UNIT TYPE</b>: Bomber Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>paulmckay</b>: Moebius13</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,103.359375
Destroyer,media/icons/Armco Icons/Destroyer/Destroyer_sw_b.png,,,,Harbinger,,"<b>UNIT NAME</b>: Harbinger</br><b>UNIT TYPE</b>: Destroyer</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Moebius13</b>: Dasfier - Carrier Harbinger</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,47.100045,110.917969
VTOL,media/icons/Armco Icons/vtol/vtol_sw_b.png,,,,Dare,,"<b>UNIT NAME</b>: Dare</br><b>UNIT TYPE</b>: VTOL Multi-Purpose</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Dasfier - Carrier Harbinger</b>: Crazy Axx</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,34.089061,95.800781
Special Forces,media/icons/Armco Icons/inf/inf_s_green.png,,,,Silentium,,"<b>UNIT NAME</b>: Silentium</br><b>UNIT TYPE</b>: Special Forces</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: Yes</br><b>Unit History</b>: </br><b>Crazy Axx</b>: XSword</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,110.917969
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_se.png,,,,Griffin,,"<b>UNIT NAME</b>: Griffin</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>XSword</b>: logan1</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,95.800781
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_sw.png,,,,Tempest,,"<b>UNIT NAME</b>: Tempest</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>logan1</b>: Ronan(storm squadron fighters)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,118.476563
Corvette,media/icons/Armco Icons/Corvette/cor_n_b.png,,,,Chaos,,"<b>UNIT NAME</b>: Chaos</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Ronan(storm squadron fighters)</b>: Haon05</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,-92.988281
Corvette,media/icons/Armco Icons/Corvette/cor_n_b.png,,,,Endeavor,,"<b>UNIT NAME</b>: Endeavor</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Haon05</b>: LTCmdr Cheese</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-19.394068,-92.988281
Special Forces,media/icons/Armco Icons/inf/inf_sw_green.png,,,,Hydra,,"<b>UNIT NAME</b>: Hydra</br><b>UNIT TYPE</b>: Special Forces</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: Yes</br><b>Unit History</b>: </br><b>LTCmdr Cheese</b>: </br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,-77.783203
Corvette,media/icons/Armco Icons/Corvette/cor_ne_b.png,,,,Volver,,"<b>UNIT NAME</b>: Volver</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b></b>: Volverbot</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-19.394068,-77.783203
Self-Propelled Arty,media/icons/Armco Icons/SPG Arty/SPG_Arty_se_r.png,,,,Bucket,,"<b>UNIT NAME</b>: Bucket</br><b>UNIT TYPE</b>: Self-Propelled Arty</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Volverbot</b>: ᴰᵉᶜᵏalienXcow24</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-27.44979,-77.783203
Corvette,media/icons/Armco Icons/Corvette/cor_ne_b.png,,,,Shadow,,"<b>UNIT NAME</b>: Shadow</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>ᴰᵉᶜᵏalienXcow24</b>: Roger York</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-15.36895,-70.224609
Basic Infantry,media/icons/Armco Icons/inf/inf_ne_green.png,,,,Misfit,,"<b>UNIT NAME</b>: Misfit</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Roger York</b>: Sky Marshall ninimon</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-19.394068,-62.841797
Ground Logi,media/icons/Armco Icons/Logi/Logi_se.png,,,,Jackrabbit,,"<b>UNIT NAME</b>: Jackrabbit</br><b>UNIT TYPE</b>: Logi Truck</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Sky Marshall ninimon</b>: Duke Of Wellington</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-27.44979,-62.841797
Self-Propelled Arty,media/icons/Armco Icons/SPG Arty/SPG_Arty_s_r.png,,,,Raptor,,"<b>UNIT NAME</b>: Raptor</br><b>UNIT TYPE</b>: Self-Propelled Arty</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Duke Of Wellington</b>: giuliano_mdv770</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-41.442726,-62.841797
Basic Infantry,media/icons/Armco Icons/inf/inf_s_green.png,,,,Phalanx,,"<b>UNIT NAME</b>: Phalanx</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>giuliano_mdv770</b>: Smith</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-27.44979,-32.695313
PA Infantry,media/icons/Armco Icons/PAInf/PAInf_ne.png,,,,Aurora,,"<b>UNIT NAME</b>: Aurora</br><b>UNIT TYPE</b>: PA Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Smith</b>: Jarn</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-6.926427,-24.960937
Light Mech,media/icons/Armco Icons/LghMech/lgh_mech_ne.png,,,,Newton,,"<b>UNIT NAME</b>: Newton</br><b>UNIT TYPE</b>: Light Mech</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Jarn</b>: Tydeus (Archer Tactical)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-6.926427,-24.960937
Basic Infantry,media/icons/Armco Icons/inf/inf_n_green.png,,,,Warriors,,"<b>UNIT NAME</b>: Warriors</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Tydeus (Archer Tactical)</b>: Blitz Darkwater</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,-17.402344
Mechanized Infantry,media/icons/Armco Icons/MechINF/MechINF_se.png,,,,Fenrir-6,,"<b>UNIT NAME</b>: Fenrir-6</br><b>UNIT TYPE</b>: Mechanized Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Blitz Darkwater</b>: Legendary Trionwolf</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,-17.402344
Corvette,media/icons/Armco Icons/Corvette/cor_nw_b.png,,,,Eclipse,,"<b>UNIT NAME</b>: Eclipse</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Legendary Trionwolf</b>: Speagle</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-6.926427,-9.931641
Corvette,media/icons/Armco Icons/Corvette/cor_n_b.png,,,,Vagabonds,,"<b>UNIT NAME</b>: Vagabonds</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Speagle</b>: Texfire</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,18.646245,5.537109
Corvette,media/icons/Armco Icons/Corvette/cor_n_b.png,,,,Heimdallr,,"<b>UNIT NAME</b>: Heimdallr</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Texfire</b>: Ex-Aberrant</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,1.757537,5.537109
PA Infantry,media/icons/Armco Icons/PAInf/PAInf_s.png,,,,Arvin,,"<b>UNIT NAME</b>: Arvin</br><b>UNIT TYPE</b>: PA Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Ex-Aberrant</b>: Crplsteve</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-15.36895,5.537109
Corvette,media/icons/Armco Icons/Corvette/cor_s_b.png,,,,Triple,,"<b>UNIT NAME</b>: Triple</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Crplsteve</b>: Warpit</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-2.635789,12.744141
Basic Infantry,media/icons/Armco Icons/inf/inf_se_green.png,,,,Valkyrie,,"<b>UNIT NAME</b>: Valkyrie</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Warpit</b>: Red mizar (21st LEB)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,12.744141
Corvette,media/icons/Armco Icons/Corvette/cor_ne_b.png,,,,Wrecker,,"<b>UNIT NAME</b>: Wrecker</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Red mizar (21st LEB)</b>: fleetmastereddie</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-34.741612,12.744141
PA Infantry,media/icons/Armco Icons/PAInf/PAInf_nw.png,,,,Patrician,,"<b>UNIT NAME</b>: Patrician</br><b>UNIT TYPE</b>: PA Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>fleetmastereddie</b>: Blick (Power Armored Inf)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,35.332031
PIRATE,media/icons/Pirates/Heavy LRM/HvyLRM_se.png,RED,RED,,Heavy LRM,,"<b>UNIT NAME</b>: Heavy LRM</br><b>UNIT TYPE</b>: Heavy LRM</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,1.757537,-115.488281
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,1.757537,-115.488281
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,30.448674,-108.017578
PIRATE,media/icons/Pirates/Recruits/Recruits_s.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,6.053161,-62.841797
PIRATE,media/icons/Pirates/Rifle Light Mech/RflLghMech_se.png,RED,RED,,Rifle Light Mech,,"<b>UNIT NAME</b>: Rifle Light Mech</br><b>UNIT TYPE</b>: Light Mech</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: Walking Backwards</br><b>Force Strength</b>: Force Strength (1-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,14.51978,-47.636719
PIRATE,media/icons/Pirates/Heavy LRM/HvyLRM_nw.png,RED,RED,,Heavy LRM,,"<b>UNIT NAME</b>: Heavy LRM</br><b>UNIT TYPE</b>: Heavy LRM</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-57.984808,-47.636719
PIRATE,media/icons/Pirates/Heavy LRM/HvyLRM_sw.png,RED,RED,,Heavy LRM,,"<b>UNIT NAME</b>: Heavy LRM</br><b>UNIT TYPE</b>: Heavy LRM</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-55.627996,-40.253906
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_ne.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-2.635789,-32.695313
PIRATE,media/icons/Pirates/Recruits/Recruits_ne.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-2.635789,-32.695313
PIRATE,media/icons/Pirates/Recruits/Recruits_ne.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: Bording</br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: Bording Endurance</br>",,-6.926427,-24.960937
PIRATE,media/icons/Pirates/Assault Shuttle/AssaultShuttle_ne.png,RED,RED,,Assault Shuttle,,"<b>UNIT NAME</b>: Assault Shuttle</br><b>UNIT TYPE</b>: Assault Shuttle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (2-3), Armor (1)</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-6.926427,-24.960937
PIRATE,media/icons/Pirates/MB Tanks/MBTanks_n.png,RED,RED,,MB Tanks,,"<b>UNIT NAME</b>: MB Tanks</br><b>UNIT TYPE</b>: MB Tanks</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (1-2), Armor (2)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-31.052934,-24.960937
PIRATE,media/icons/Pirates/MB Tanks/MBTanks_n.png,RED,RED,,MB Tanks,,"<b>UNIT NAME</b>: MB Tanks</br><b>UNIT TYPE</b>: MB Tanks</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (1-2), Armor (2)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-27.44979,-17.402344
PIRATE,media/icons/Pirates/MB Tanks/MBTanks_ne.png,RED,RED,,MB Tanks,,"<b>UNIT NAME</b>: MB Tanks</br><b>UNIT TYPE</b>: MB Tanks</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (1-2), Armor (2)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-27.44979,-17.402344
PIRATE,media/icons/Pirates/Recruits/Recruits_n.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-23.563987,-9.931641
PIRATE,media/icons/Pirates/Mortar/Mortar_s.png,RED,RED,,Mortar Squad,,"<b>UNIT NAME</b>: Mortar Squad</br><b>UNIT TYPE</b>: Motar Squad</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (3), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,37.579413,-2.285156
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,37.579413,-2.285156
PIRATE,media/icons/Pirates/Recruits/Recruits_n.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-19.394068,-2.285156
PIRATE,media/icons/Pirates/Mortar/Mortar_se.png,RED,RED,,Mortar Squad,,"<b>UNIT NAME</b>: Mortar Squad</br><b>UNIT TYPE</b>: Motar Squad</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (3), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,40.913513,5.537109
PIRATE,media/icons/Pirates/Recruits/Recruits_se.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,34.089061,5.537109
PIRATE,media/icons/Pirates/Recruits/Recruits_n.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,-23.563987,5.537109
PIRATE,media/icons/Pirates/Recruits/Recruits_ne.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,14.51978,27.861328
PIRATE,media/icons/Pirates/Recruits/Recruits_sw.png,RED,RED,,Recruits,,"<b>UNIT NAME</b>: Recruits</br><b>UNIT TYPE</b>: Recruits</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: Force Strength (5-10), Armor (0)
</br><b>Stealth </b>: No</br><b>Unit History</b>: </br>",,14.51978,27.861328
